4.098870656370656320e+02,2.999575289575289503e+02
3.458349420849420994e+02,3.779015444015444132e+02
3.570260617760617947e+02,2.907442084942085216e+02
3.485135135135134874e+02,3.235666023166023137e+02
4.098291505791505642e+02,2.671293436293436230e+02
1.594507722007722066e+02,3.592191119691119638e+02
4.235772200772200904e+02,2.577442084942085216e+02
3.850173745173744919e+02,2.643803088803088599e+02
1.499449806949806998e+02,2.915916988416988147e+02
1.860569498069498025e+02,3.730405405405405190e+02
2.323281853281853273e+02,1.312471042471042608e+02
1.574372586872586908e+02,2.413619691119691026e+02
1.524198841698841704e+02,3.274488416988417043e+02
4.375241312741312640e+02,2.384932432432432563e+02
1.756920849420849038e+02,3.299855212355210483e+02
3.488127413127413092e+02,1.146013513513513544e+02
1.808571428571428612e+02,2.357384169884169864e+02
2.275743243243243228e+02,3.476621621621621898e+02
3.437210424710424945e+02,2.456959459459459367e+02
2.848928571428571672e+02,1.139411196911196953e+02
2.614478764478764674e+02,2.622220077220077314e+02
2.349584942084942156e+02,2.468918918918919019e+02
3.698262548262548535e+02,1.607490347490347631e+02
2.065714285714285836e+02,2.341264478764478838e+02
2.002818532818532731e+02,3.098880308880308689e+02
2.623378378378378102e+02,2.475038610038610045e+02
2.829594594594594810e+02,2.108841698841698928e+02
2.593281853281853273e+02,3.455743243243243228e+02
2.954768339768339729e+02,2.757316602316602143e+02
2.776274131274131491e+02,1.842944015444015520e+02
3.621312741312741537e+02,1.652712355212355249e+02
3.851747104247104403e+02,1.722731660231660271e+02
3.211988416988417043e+02,1.361467181467181433e+02
2.570038610038610045e+02,3.204044401544401808e+02
3.215125482625482505e+02,3.469073359073358915e+02
2.506708494208494074e+02,2.999488416988417612e+02
1.976235521235521162e+02,2.400000000000000000e+02
3.413889961389962195e+02,2.326303088803088883e+02
2.810231660231660271e+02,3.622847490347490407e+02
2.941389961389961627e+02,3.484797297297297405e+02
2.719140926640927205e+02,2.938436293436293454e+02
3.316573359073358915e+02,2.089092664092664222e+02
2.112007722007722066e+02,2.900762548262549103e+02
4.019121621621622467e+02,2.300086872586872175e+02
3.287152509652509593e+02,1.965762548262548250e+02
3.315048262548261278e+02,1.517432432432432563e+02
3.732895752895752821e+02,2.297644787644787527e+02
3.627413127413128109e+02,1.968513513513513260e+02
3.093108108108108354e+02,2.010810810810810665e+02
2.972837837837838038e+02,3.349584942084941872e+02
4.177905405405405190e+02,2.143069498069498309e+02
3.998223938223938490e+02,1.880337837837837469e+02
2.990067567567567721e+02,1.677268339768339729e+02
4.213918918918918735e+02,2.882075289575289503e+02
1.260830115830115687e+02,2.561563706563706546e+02
3.568349420849420994e+02,3.531814671814671556e+02
3.691071428571428328e+02,9.873262548262547966e+01
2.313416988416988431e+02,3.874102316602316591e+02
2.379034749034749154e+02,3.742422779922781046e+02
2.680115830115830136e+02,3.792606177606177766e+02
1.871447876447876411e+02,3.287065637065637134e+02
2.630096525096525397e+02,2.117461389961389955e+02
2.725038610038610045e+02,2.725868725868726301e+02
2.380048262548262414e+02,3.370453667953668173e+02
2.511293436293435946e+02,2.567017374517374719e+02
3.110569498069498309e+02,3.023590733590733635e+02
3.478880308880308121e+02,2.172393822393822518e+02
3.754536679536679458e+02,1.654951737451737586e+02
