3.118030303030303116e+02,3.016306818181818130e+02
1.260833333333333286e+02,2.564185606060606233e+02
3.571685606060606233e+02,2.910132575757575637e+02
1.410113636363635976e+02,3.180738636363635692e+02
3.177973484848484986e+02,3.864488636363636260e+02
1.842821969696969688e+02,3.728314393939393199e+02
3.290776515151515014e+02,2.990359848484848726e+02
1.383371212121212182e+02,2.677310606060606233e+02
1.353768939393939377e+02,3.484242424242424363e+02
4.181988636363636260e+02,2.111609848484848442e+02
1.711420454545454675e+02,3.696420454545454390e+02
1.389431818181818130e+02,3.358314393939393767e+02
2.712670454545454390e+02,1.113143939393939235e+02
2.860530303030303116e+02,1.181799242424242493e+02
2.759564393939393767e+02,3.947026515151515014e+02
3.149715909090908781e+02,1.109469696969697026e+02
1.592632575757575637e+02,3.258617424242424363e+02
2.752878787878788103e+02,3.004318181818181870e+02
2.419223484848484986e+02,2.560511363636363740e+02
2.714507575757575637e+02,3.789185606060606233e+02
2.343503787878787534e+02,2.692045454545454390e+02
3.003011363636363740e+02,3.809583333333332575e+02
1.471912878787878753e+02,3.007140151515151274e+02
2.854223484848484986e+02,3.038238636363636260e+02
3.933977272727272521e+02,2.430435606060605949e+02
2.526553030303030312e+02,2.821553030303030027e+02
1.833484848484848442e+02,3.476685606060606233e+02
2.205416666666666572e+02,2.878522727272727479e+02
2.808655303030303685e+02,1.528446969696969688e+02
2.715227272727272521e+02,1.428295454545454675e+02
2.685946969696969973e+02,2.740662878787878753e+02
2.541723484848484986e+02,3.742424242424243062e+02
2.494147727272727195e+02,2.738409090909090082e+02
3.755435606060606233e+02,2.439507575757575637e+02
3.992481060606060623e+02,2.442064393939394051e+02
3.312859848484848726e+02,2.007310606060605949e+02
2.607632575757575637e+02,1.950719696969696884e+02
3.245132575757575637e+02,2.031363636363636260e+02
3.501287878787878753e+02,2.539090909090909065e+02
2.037405303030303116e+02,2.883484848484848158e+02
2.313049242424242493e+02,2.726212121212121247e+02
3.799053030303030027e+02,2.250492424242424079e+02
2.615340909090909918e+02,3.379829545454545610e+02
2.786477272727272521e+02,1.971439393939394051e+02
2.813693181818181870e+02,1.310435606060605949e+02
2.107462121212121247e+02,2.694734848484849294e+02
3.187083333333333712e+02,2.520965909090909065e+02
2.905530303030303116e+02,3.511477272727272521e+02
2.311893939393939377e+02,3.304109848484848726e+02
3.862007575757575637e+02,1.568219696969696884e+02
1.839204545454545325e+02,3.045814393939393199e+02
2.490492424242424363e+02,3.340113636363636260e+02
4.067613636363635692e+02,2.054242424242424363e+02
1.924431818181818130e+02,3.369223484848484986e+02
2.036856060606060623e+02,3.217670454545454390e+02
3.150871212121211897e+02,2.135871212121212182e+02
2.508598484848484986e+02,3.209772727272728048e+02
2.217310606060605949e+02,2.758143939393939377e+02
2.233693181818182154e+02,3.495189393939394336e+02
2.201590909090909065e+02,3.692064393939392630e+02
2.920625000000000000e+02,1.793674242424242493e+02
2.045549242424242493e+02,3.453181818181818130e+02
3.327556818181817562e+02,1.542897727272727195e+02
2.072821969696969973e+02,3.125151515151513877e+02
3.039375000000000000e+02,1.803958333333333428e+02
2.046628787878787818e+02,3.547481060606060623e+02
2.688465909090909349e+02,3.481856060606060623e+02
3.277481060606060623e+02,1.636268939393939377e+02
3.154147727272727479e+02,1.433920454545454675e+02
3.457291666666666856e+02,1.851875000000000000e+02
3.426439393939393767e+02,1.678939393939394051e+02
4.235397727272727479e+02,2.195984848484848442e+02
3.905113636363636260e+02,2.787935606060606233e+02
2.252916666666666572e+02,1.125757575757575779e+02
2.800795454545454390e+02,4.128503787878788103e+02
3.273238636363636260e+02,3.809659090909090651e+02
1.914526515151515014e+02,2.458181818181818130e+02
2.338106060606060623e+02,3.904356060606060623e+02
2.505416666666666572e+02,1.999867424242424363e+02
3.122253787878788103e+02,1.185208333333333144e+02
2.818920454545453254e+02,2.459696969696969688e+02
3.775265151515150137e+02,2.517462121212121247e+02
2.712935606060606233e+02,3.433939393939393767e+02
3.565265151515151274e+02,1.441401515151515014e+02
2.394886363636363455e+02,3.201098484848484986e+02
2.935189393939393199e+02,1.416571969696969688e+02
3.936761363636363740e+02,1.782367424242424363e+02
2.421761363636363740e+02,3.529185606060605664e+02
3.242803030303030027e+02,1.481534090909090935e+02
2.431363636363636260e+02,2.046590909090909065e+02
2.596647727272727479e+02,2.659810606060606233e+02
3.948390151515151274e+02,1.498901515151515014e+02
2.588560606060606233e+02,2.983636363636363740e+02
4.112348484848484986e+02,2.420871212121212182e+02
1.588068181818181586e+02,3.157462121212118973e+02
3.770946969696969973e+02,1.323106060606060623e+02
2.384507575757575637e+02,3.807178030303030027e+02
1.968920454545454675e+02,2.556950757575757507e+02
2.695662878787878753e+02,2.052178030303030312e+02
2.914053030303030027e+02,2.264564393939394051e+02
2.911666666666666856e+02,3.477102272727272521e+02
3.902102272727271952e+02,1.425890151515151558e+02
2.089545454545454675e+02,2.915397727272727479e+02
2.913219696969696884e+02,1.293674242424242493e+02
1.910965909090909065e+02,2.981382575757575637e+02
2.881780303030303116e+02,1.632234848484848442e+02
3.505208333333333144e+02,2.206590909090909065e+02
1.799393939393939377e+02,3.280208333333333144e+02
2.974034090909090651e+02,1.977765151515151558e+02
3.461723484848484986e+02,2.015795454545454675e+02
2.745265151515151274e+02,1.668030303030303116e+02
1.367253787878787818e+02,2.806931818181818130e+02
2.350303030303030312e+02,2.482253787878787818e+02
2.545795454545454675e+02,2.171685606060605949e+02
2.434375000000000000e+02,1.299659090909090935e+02
2.930151515151515014e+02,2.519147727272727195e+02
4.184071969696969973e+02,1.815662878787878469e+02
3.593674242424241925e+02,2.502746212121212182e+02
2.910378787878788103e+02,1.098333333333333144e+02
4.086647727272726911e+02,2.195132575757575353e+02
3.023731060606060623e+02,3.774507575757575637e+02
2.723579545454545610e+02,3.168200757575757507e+02
2.490909090909090935e+02,3.847026515151515014e+02
3.100094696969697452e+02,2.265189393939394051e+02
2.798882575757576205e+02,1.405625000000000000e+02
3.077329545454545610e+02,1.616647727272727195e+02
2.215549242424242493e+02,3.313276515151515014e+02
2.525662878787878753e+02,3.626306818181818130e+02
4.049090909090909349e+02,2.861893939393939945e+02
3.393958333333333144e+02,1.117291666666666714e+02
3.493049242424243062e+02,1.160511363636363598e+02
2.034810606060606233e+02,3.732253787878788671e+02
2.464981060606060623e+02,1.755340909090909065e+02
2.624375000000000000e+02,1.222935606060606091e+02
2.621079545454545610e+02,3.772897727272727479e+02
1.856496212121212182e+02,2.782632575757575637e+02
1.828863636363636260e+02,2.872859848484848726e+02
1.969223484848484986e+02,3.526060606060606233e+02
2.214696969696969404e+02,3.062746212121212466e+02
3.734450757575757507e+02,2.014015151515151558e+02
3.137727272727271952e+02,1.900340909090909065e+02
3.823503787878787534e+02,1.818750000000000000e+02
2.657632575757575637e+02,4.055435606060606801e+02
3.114109848484848726e+02,3.430151515151515014e+02
2.631780303030303116e+02,2.286420454545454675e+02
2.156912878787878753e+02,2.551969696969696884e+02
2.626950757575757507e+02,2.148768939393939377e+02
4.111950757575757507e+02,2.424905303030303116e+02
2.686647727272727479e+02,2.924791666666666288e+02
3.235909090909090651e+02,2.366969696969696884e+02
3.438162878787878753e+02,2.327083333333333428e+02
2.798143939393939377e+02,3.642310606060606233e+02
1.798977272727272521e+02,3.273087121212121247e+02
3.301231060606060623e+02,2.099507575757575637e+02
3.194772727272727479e+02,2.568238636363636260e+02
3.667651515151515014e+02,2.095454545454545325e+02
2.262102272727272805e+02,3.116287878787878185e+02
3.559886363636363740e+02,1.968352272727272805e+02
4.071704545454546178e+02,2.709488636363636260e+02
3.369545454545454390e+02,8.765909090909089230e+01
1.400208333333333428e+02,3.055454545454545610e+02
2.699772727272727479e+02,2.336609848484848442e+02
3.825473484848484986e+02,1.292992424242424363e+02
2.645530303030303685e+02,1.789356060606060623e+02
1.752746212121212182e+02,3.450587121212121247e+02
2.960170454545454390e+02,3.232878787878788103e+02
2.964109848484848726e+02,2.150000000000000000e+02
3.618806818181817562e+02,2.194109848484848442e+02
3.350359848484848158e+02,1.330416666666666003e+02
2.311458333333333428e+02,2.949015151515151274e+02
1.677481060606060623e+02,3.060549242424242493e+02
3.395075757575757507e+02,1.923200757575757507e+02
3.457689393939393767e+02,3.771515151515151274e+02
1.440094696969696884e+02,3.618636363636363740e+02
2.376231060606060623e+02,1.875265151515151558e+02
2.541382575757575637e+02,1.404943181818181870e+02
3.881117424242424363e+02,2.375303030303030312e+02
2.063390151515151558e+02,2.588428030303030027e+02
2.482765151515151558e+02,1.609242424242424363e+02
3.282253787878788103e+02,2.451212121212121247e+02
1.806155303030303116e+02,2.711912878787878753e+02
2.117613636363636260e+02,3.474621212121211329e+02
2.978750000000000000e+02,1.653409090909090935e+02
1.742897727272727479e+02,3.605643939393939377e+02
2.309583333333333428e+02,1.525189393939394051e+02
1.705719696969696884e+02,2.377575757575757507e+02
1.472840909090908781e+02,2.624469696969696315e+02
3.689015151515151274e+02,9.911553030303029743e+01
2.739223484848484986e+02,2.381098484848484986e+02
4.060738636363636260e+02,1.779015151515151274e+02
1.982481060606060623e+02,2.781174242424242493e+02
2.045700757575757223e+02,2.989375000000000000e+02
2.258484848484848442e+02,1.501571969696969688e+02
2.388750000000000000e+02,1.084791666666666714e+02
3.341174242424242493e+02,1.256458333333333286e+02
1.677443181818181870e+02,3.378882575757575637e+02
2.991363636363636260e+02,3.391401515151515014e+02
3.636893939393939377e+02,2.404337121212121247e+02
3.833011363636363740e+02,2.651041666666666856e+02
3.872632575757575637e+02,2.254299242424242493e+02
3.933030303030303116e+02,2.256155303030303116e+02
3.747727272727272521e+02,2.087878787878787818e+02
2.826647727272727479e+02,1.732746212121212182e+02
4.167746212121211897e+02,2.001439393939394051e+02
2.100568181818181870e+02,2.847178030303030027e+02
2.424507575757575637e+02,3.105530303030303116e+02
2.819602272727271952e+02,2.099848484848484986e+02
2.792556818181818130e+02,3.225909090909090651e+02
2.962708333333333144e+02,1.506988636363635976e+02
1.870928030303030596e+02,3.926193181818181301e+02
1.448996212121212466e+02,3.228295454545454390e+02
1.660492424242424363e+02,2.532784090909090935e+02
4.171193181818181870e+02,1.509185606060606233e+02
2.558579545454545041e+02,1.102178030303030312e+02
2.234204545454545325e+02,2.373958333333333428e+02
2.509318181818181870e+02,3.993465909090909349e+02
3.735625000000000000e+02,2.324829545454545325e+02
1.734412878787878753e+02,2.933030303030303116e+02
2.723125000000000000e+02,3.289261363636363740e+02
1.989583333333333144e+02,2.404829545454545325e+02
2.759924242424242493e+02,2.236363636363635976e+02
3.672670454545454390e+02,2.702613636363636260e+02
3.642462121212121247e+02,1.661041666666666288e+02
3.600700757575757507e+02,1.811628787878787818e+02
3.811344696969696884e+02,1.933693181818181870e+02
3.624185606060606801e+02,1.201590909090909065e+02
1.689015151515151558e+01,1.340757575757575637e+02
3.048579545454545610e+02,3.626553030303030027e+02
3.615340909090909349e+02,1.338958333333333712e+02
3.122518939393939377e+02,1.592670454545454675e+02
2.461988636363636260e+02,1.349412878787878753e+02
3.680757575757575637e+02,2.513712121212121247e+02
3.207784090909089514e+02,2.597367424242424363e+02
1.772727272727272663e+01,2.350170454545454675e+02
2.893825757575757507e+02,3.612992424242424363e+02
1.732821969696969688e+02,3.329109848484848726e+02
4.153503787878788103e+02,1.717253787878787818e+02
3.711723484848484986e+02,1.268996212121212182e+02
2.875606060606060623e+02,1.958409090909090935e+02
1.584772727272727195e+02,3.002424242424242493e+02
4.086969696969697452e+02,1.854356060606060623e+02
3.642481060606060623e+02,1.938750000000000000e+02
2.337518939393939377e+02,3.745492424242423795e+02
3.211003787878788671e+02,1.913901515151515014e+02
2.446988636363636260e+02,2.890587121212121247e+02
4.060416666666666856e+02,1.623541666666666856e+02
2.092291666666666572e+02,3.915473484848484986e+02
2.585946969696969973e+02,2.199696969696969688e+02
2.717897727272727479e+02,3.956249999999999432e+02
3.426780303030303116e+02,1.348522727272727195e+02
2.192083333333333428e+02,1.594280303030303116e+02
3.547178030303030027e+02,2.049734848484848442e+02
3.053390151515151274e+02,3.290132575757575069e+02
2.825833333333333144e+02,3.501818181818181870e+02
2.444507575757575637e+02,3.625094696969695747e+02
2.567064393939393199e+02,1.767632575757575637e+02
2.843958333333333144e+02,3.339583333333333144e+02
3.845056818181818130e+02,2.576931818181818699e+02
3.426950757575758075e+02,2.463522727272726911e+02
3.339659090909090651e+02,2.283977272727272805e+02
2.173030303030303116e+02,2.447689393939394051e+02
3.290738636363636260e+02,1.901022727272727195e+02
4.049507575757575637e+02,2.303560606060606233e+02
4.011003787878788103e+02,2.179053030303030312e+02
3.556761363636363740e+02,2.643352272727272521e+02
3.129583333333333144e+02,3.865795454545454390e+02
2.401344696969696884e+02,3.397803030303030027e+02
2.697708333333333712e+02,1.575113636363636260e+02
2.174772727272726911e+02,2.778124999999999432e+02
2.253522727272727479e+02,1.199034090909090935e+02
3.974753787878788103e+02,1.837689393939394051e+02
2.714128787878788103e+02,1.748844696969696884e+02
1.855530303030303116e+02,2.622840909090909349e+02
3.016212121212121815e+02,2.414431818181818130e+02
3.170643939393939377e+02,4.230890151515151274e+02
1.608598484848484986e+02,2.741912878787878185e+02
4.079356060606060623e+02,1.411799242424242493e+02
2.153333333333333428e+02,3.787500000000000000e+02
2.752954545454545610e+02,3.113390151515151274e+02
3.051837121212120678e+02,1.420928030303030312e+02
3.088276515151513877e+02,1.699886363636363740e+02
1.843030303030303116e+02,3.157348484848484986e+02
3.927859848484848726e+02,2.156571969696969688e+02
2.789602272727272521e+02,1.817007575757575637e+02
3.630587121212121247e+02,2.431685606060605949e+02
3.026268939393939377e+02,1.172651515151515014e+02
2.238560606060605949e+02,1.726117424242424647e+02
2.465757575757575637e+02,1.844696969696969688e+02
3.893731060606060623e+02,1.715909090909090935e+02
4.260416666666666856e+02,2.463825757575757507e+02
4.227386363636364308e+02,2.577500000000000000e+02
2.599469696969696884e+02,3.213522727272727479e+02
1.773390151515151558e+02,2.493162878787878753e+02
3.675397727272727479e+02,1.616022727272727195e+02
2.885303030303030027e+02,3.739242424242424363e+02
3.468295454545454959e+02,1.506931818181817846e+02
2.584204545454545041e+02,1.664128787878787818e+02
2.962329545454546178e+02,1.193257575757575637e+02
2.417045454545454675e+02,2.047462121212121247e+02
3.088920454545454390e+02,1.992329545454545041e+02
4.202045454545454959e+02,2.300738636363636260e+02
3.661363636363636260e+02,1.397632575757575637e+02
2.352840909090909065e+02,1.625795454545454675e+02
3.203617424242424363e+02,2.295265151515151274e+02
2.742102272727272521e+02,1.334356060606060623e+02
2.550018939393939377e+02,1.310435606060605664e+02
3.114375000000000000e+02,2.034090909090908781e+02
2.705454545454545610e+02,1.873390151515151842e+02
3.582803030303027754e+02,2.312272727272727195e+02
3.326950757575757507e+02,2.563693181818181870e+02
2.611212121212121247e+02,3.069299242424241925e+02
3.714469696969696884e+02,2.616003787878788103e+02
3.153238636363635692e+02,1.779772727272727195e+02
1.556534090909090935e+02,2.864886363636365445e+02
2.469696969696969688e+02,3.023674242424241925e+02
2.520719696969696884e+02,1.834128787878787818e+02
3.940700757575757507e+02,2.524507575757575637e+02
2.111647727272727195e+02,1.037007575757575779e+02
2.667481060606060623e+02,2.846950757575757507e+02
2.613068181818182438e+02,1.488011363636364308e+02
2.908238636363636260e+02,2.296534090909090651e+02
3.032140151515151274e+02,1.503844696969696884e+02
3.846628787878788103e+02,2.077632575757575637e+02
3.231553030303030027e+02,1.700776515151515298e+02
1.417026515151515014e+02,2.950170454545454959e+02
1.903655303030303116e+02,3.340511363636363740e+02
1.595056818181818130e+02,2.597727272727272521e+02
3.068958333333333144e+02,2.339469696969696884e+02
4.074753787878788671e+02,2.623409090909092356e+02
2.506458333333333428e+02,2.574715909090909349e+02
2.885151515151515014e+02,3.178996212121211897e+02
2.259128787878787818e+02,2.600284090909090651e+02
1.951098484848484986e+02,2.680890151515150706e+02
1.950454545454545325e+02,3.903428030303030027e+02
4.149640151515151274e+02,1.938503787878787818e+02
2.033295454545454675e+02,3.964810606060606233e+02
2.713200757575757507e+02,9.890151515151515582e+01
2.806136363636363740e+02,3.377518939393939377e+02
2.997272727272727479e+02,1.323276515151515014e+02
1.632443181818181870e+02,2.118409090909090935e+02
2.695075757575758075e+02,1.255776515151515156e+02
1.810037878787878753e+02,2.333655303030303116e+02
3.758863636363636260e+02,1.446742424242424363e+02
4.429450757575757507e+02,1.109147727272727337e+02
2.714772727272727337e+01,4.749678030303030027e+02
9.109280303030303116e+01,7.710795454545454675e+01
3.229640151515151274e+02,1.391780303030303116e+02
1.334147727272727195e+02,8.159090909090909349e+01
2.285170454545454675e+02,4.035511363636363740e+02
3.515151515151515014e+02,1.281590909090908781e+02
