3.282458333333333371e+02,1.862770833333333371e+02
2.856104166666666515e+02,3.922729166666666742e+02
6.599895833333334849e+02,2.838604166666666515e+02
2.823062499999999773e+02,2.438625000000000114e+02
5.234666666666666970e+02,2.583416666666666970e+02
3.259916666666666742e+02,4.417541666666666629e+02
1.827583333333333258e+02,3.448583333333333485e+02
5.349895833333333712e+02,3.842500000000000000e+02
3.441937500000000227e+02,3.377291666666666856e+02
5.684666666666666970e+02,2.442854166666666629e+02
3.150145833333333485e+02,2.084062500000000000e+02
6.638354166666666742e+02,3.955124999999999886e+02
2.997104166666666742e+02,4.276499999999999773e+02
3.169583333333333144e+02,4.545854166666666742e+02
2.829583333333333144e+02,4.910479166666665947e+02
2.303916666666666799e+02,2.447145833333333371e+02
5.367583333333333258e+02,3.114166666666666856e+02
3.467916666666666856e+02,4.780229166666666174e+02
3.295916666666666401e+02,2.377666666666666799e+02
5.603979166666666742e+02,2.546520833333333371e+02
3.525333333333333599e+02,2.924333333333332803e+02
2.792833333333333599e+02,2.160458333333333201e+02
2.548958333333333428e+02,4.208208333333332689e+02
2.408979166666666742e+02,4.188479166666666629e+02
6.397729166666666742e+02,3.634645833333333371e+02
3.553750000000000000e+02,2.862541666666666629e+02
2.728458333333332462e+02,2.981479166666666174e+02
3.330541666666666742e+02,3.062020833333333485e+02
5.212520833333331893e+02,2.988062500000000341e+02
2.949604166666666742e+02,3.113270833333333485e+02
2.766020833333333258e+02,4.298125000000000000e+02
6.226062499999999318e+02,2.380333333333333314e+02
2.448645833333333428e+02,2.390437499999999886e+02
5.528624999999999545e+02,3.695770833333333485e+02
3.095916666666666401e+02,2.466354166666666572e+02
5.702749999999997499e+02,2.982083333333333144e+02
1.863208333333333258e+02,3.175916666666666401e+02
3.475979166666666629e+02,3.190500000000000114e+02
3.405312500000000000e+02,3.227500000000000000e+02
2.783354166666666742e+02,1.941395833333333201e+02
4.781729166666666515e+02,2.736895833333333599e+02
2.722770833333333371e+02,1.966770833333333428e+02
7.179104166666667197e+02,3.080166666666666515e+02
3.382916666666666856e+02,5.314583333333333712e+02
5.659270833333333712e+02,4.244208333333333485e+02
7.051875000000000000e+02,3.225979166666666629e+02
3.593708333333332234e+02,4.231625000000000227e+02
6.388750000000000000e+02,2.588562499999999886e+02
5.307958333333333485e+02,2.777541666666666629e+02
3.290291666666666401e+02,2.698666666666666742e+02
5.829187499999999318e+02,3.775979166666666060e+02
2.567291666666666856e+02,2.665562499999999773e+02
6.164937499999999773e+02,2.664791666666666856e+02
2.279145833333333542e+02,2.633687499999999773e+02
2.855770833333333485e+02,2.819854166666667084e+02
6.073458333333333030e+02,2.843833333333333258e+02
6.312333333333333485e+02,3.690520833333333144e+02
6.174854166666666515e+02,3.653125000000000000e+02
2.437624999999999886e+02,2.946312500000000227e+02
4.799812499999999886e+02,2.882437499999999773e+02
6.638104166666665833e+02,2.398354166666666742e+02
5.883750000000000000e+02,1.999687500000000000e+02
5.289249999999999545e+02,2.680104166666666288e+02
2.476833333333332803e+02,4.506541666666666401e+02
7.240166666666666515e+02,3.675270833333333371e+02
7.044770833333333258e+02,2.914187499999999886e+02
6.128520833333333258e+02,4.442333333333333485e+02
2.226958333333333826e+02,4.732708333333333144e+02
1.929354166666666686e+02,3.193145833333333599e+02
5.108979166666666174e+02,3.642124999999999773e+02
5.369666666666665833e+02,2.817020833333333485e+02
3.028208333333333258e+02,4.113708333333333371e+02
5.671937499999997954e+02,2.767791666666666401e+02
2.807458333333333371e+02,4.121041666666666856e+02
5.935520833333333712e+02,3.876187499999999773e+02
2.697875000000000227e+02,3.601104166666666515e+02
6.062270833333333258e+02,3.096833333333333371e+02
2.701520833333333371e+02,4.317270833333333258e+02
6.163854166666666288e+02,2.844124999999999659e+02
5.827166666666666970e+02,3.033020833333333144e+02
1.954520833333333201e+02,2.922416666666666742e+02
7.015354166666667197e+02,4.124562500000000114e+02
5.243729166666666970e+02,4.196291666666666629e+02
7.330645833333333030e+02,3.481437500000000114e+02
3.648645833333333144e+02,3.678479166666666629e+02
2.328687500000000057e+02,4.573937500000000682e+02
1.980687499999999943e+02,3.798249999999999886e+02
6.529270833333333712e+02,2.690812500000000114e+02
5.386166666666666742e+02,3.415562499999999773e+02
3.089958333333333940e+02,2.786708333333333485e+02
3.013562499999999886e+02,2.258562499999999886e+02
6.299270833333333712e+02,4.095291666666666401e+02
